[20/Apr/2026:15:03:53 +0000] 404 - GET http 212.33.46.41 "/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:54 +0000] 404 - GET http 212.33.46.41 "/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:54 +0000] 404 - GET http 212.33.46.41 "/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:55 +0000] 404 - GET http 212.33.46.41 "/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:55 +0000] 404 - GET http 212.33.46.41 "/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:56 +0000] 404 - GET http 212.33.46.41 "/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:57 +0000] 404 - GET http 212.33.46.41 "/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:57 +0000] 404 - GET http 212.33.46.41 "/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:58 +0000] 404 - GET http 212.33.46.41 "/public/index.php?s=/index/\x5Cthink\x5Capp/invokefunction&function=call_user_func_array&vars[0]=md5&vars[1][]=Hello" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:58 +0000] 403 - GET http 212.33.46.41 "/index.php?lang=../../../../../../../../usr/local/lib/php/pearcmd&+config-create+/&/<?echo(md5(\x22hi\x22));?>+/tmp/index1.php" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:59 +0000] 403 - GET http 212.33.46.41 "/index.php?lang=../../../../../../../../tmp/index1" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:03:59 +0000] 404 - GET http 212.33.46.41 "/containers/json" [Client 221.2.170.239] [Length 150] [Gzip -] "libredtail-http" "-"
[20/Apr/2026:15:04:13 +0000] 200 - GET http 212.33.46.41 "/" [Client 45.148.10.67] [Length 568] [Gzip 1.86] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36" "-"
[20/Apr/2026:15:24:31 +0000] 405 - POST http 212.33.46.41 "/" [Client 91.224.92.177] [Length 154] [Gzip -] "Mozilla/5.0" "-"
[20/Apr/2026:15:55:09 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 93.174.93.12] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:02:49 +0000] 200 - GET http 212.33.46.41 "/" [Client 43.166.240.231] [Length 568] [Gzip 1.86] "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1" "-"
[20/Apr/2026:16:12:33 +0000] 400 - - http localhost-nginx-proxy-manager "-" [Client 34.39.202.182] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:12:36 +0000] 405 - OPTIONS http 212.33.46.41 "/" [Client 34.39.202.182] [Length 154] [Gzip -] "-" "-"
[20/Apr/2026:16:15:19 +0000] 404 - GET http 212.33.46.41 "/.git/config" [Client 198.211.97.111] [Length 183] [Gzip 3.21] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36" "-"
[20/Apr/2026:16:16:34 +0000] 400 - GET http localhost "/" [Client 46.101.220.58] [Length 252] [Gzip -] "-" "-"
[20/Apr/2026:16:16:35 +0000] 400 - GET http 212.33.46.41 "/odinhttpcall1776701794" [Client 46.101.220.58] [Length 252] [Gzip -] "Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/)" "-"
